customer_name,total_sales,cum_share,tier
Leslie Ortega,29,0.998747750524703,C
Marco Sai,29,0.9987488258307193,C
Ian Lopez,29,0.9987499011367357,C
Kaitlyn Robinson,29,0.998750976442752,C
Jordan Allen,29,0.9987520517487684,C
Nathan Harris,29,0.9987531270547847,C
Anna Torres,29,0.998754202360801,C
Emily Hall,29,0.9987552776668174,C
Carson Long,29,0.9987563529728336,C
Joy Hernandez,29,0.99875742827885,C
Fernando Harris,29,0.9987585035848663,C
Roy Kapoor,29,0.9987595788908826,C
Taylor Robinson,29,0.998760654196899,C
Eduardo Morgan,29,0.9987617295029153,C
Patricia Lopez,29,0.9987628048089316,C
Gabriel Butler,29,0.998763880114948,C
Sergio Mehta,29,0.9987649554209643,C
Jorge Li,29,0.9987660307269807,C
Kevin Lopez,29,0.998767106032997,C
Pieter Wycoff,29,0.9987681813390134,C
Hunter Patterson,29,0.9987692566450297,C
Dustin Raji,29,0.998770331951046,C
Richard Clark,29,0.9987714072570624,C
Jamie Wagner,29,0.9987724825630786,C
Crystal Cai,29,0.9987735578690949,C
Jasmine Price,29,0.9987746331751113,C
Jeremiah Jenkins,29,0.9987757084811276,C
Blake Allen,29,0.998776783787144,C
Franklin Goel,29,0.9987778590931603,C
Brent Ye,29,0.9987789343991766,C
Alexandra Baker,29,0.998780009705193,C
Tamara Gao,29,0.9987810850112093,C
Allison Reed,29,0.9987821603172257,C
Christian Chen,29,0.998783235623242,C
Aaron Hall,29,0.9987843109292583,C
Orlando Ramos,29,0.9987853862352747,C
Oscar Butler,29,0.998786461541291,C
Jasmine Ramirez,29,0.9987875368473074,C
Julia Walker,29,0.9987886121533237,C
Natasha Dominguez,29,0.9987896874593399,C
Joshua Garcia,29,0.9987907627653563,C
Willie Chen,29,0.9987918380713726,C
Robyn Torres,29,0.998792913377389,C
Deb Moreno,29,0.9987939886834053,C
Noah Jones,29,0.9987950639894216,C
Nicole Simmons,29,0.998796139295438,C
Catherine Kelly,29,0.9987972146014543,C
Gary Ruiz,29,0.9987982899074707,C
Paula Ashe,29,0.998799365213487,C
Cassidy Long,29,0.9988004405195033,C
Connor Russell,29,0.9988015158255197,C
Paige Travers,29,0.998802591131536,C
Morgan Price,29,0.9988036664375524,C
Brian Cook,29,0.9988047417435687,C
Emma Cox,29,0.998805817049585,C
Calvin Anand,29,0.9988068923556013,C
Darren Garcia,29,0.9988079676616176,C
Garrett Richardson,29,0.998809042967634,C
Kristine Romero,29,0.9988101182736503,C
Jennifer Perez,29,0.9988111935796666,C
Ryan Russell,29,0.998812268885683,C
Jeremiah Garcia,29,0.9988133441916993,C
Crystal Hu,29,0.9988144194977157,C
Barbara Luo,29,0.998815494803732,C
Sarah Wood,29,0.9988165701097483,C
Dylan Zhang,29,0.9988176454157647,C
Latasha Ramos,29,0.998818720721781,C
Jake Liu,29,0.9988197960277974,C
Sandra Yang,29,0.9988208713338137,C
Alfredo Gutierrez,29,0.99882194663983,C
Kelli Nath,29,0.9988230219458464,C
Rebekah Rubio,29,0.9988240972518626,C
Colleen Rai,29,0.998825172557879,C
Brandon Patterson,29,0.9988262478638953,C
Audrey Dominguez,29,0.9988273231699116,C
Lucas Wilson,29,0.998828398475928,C
Jessie Hu,29,0.9988294737819443,C
Candace Perez,29,0.9988305490879607,C
Paige Wood,29,0.998831624393977,C
Melody Browning,29,0.9988326996999933,C
Grant Sharma,29,0.9988337750060097,C
Katherine Cox,29,0.998834850312026,C
Jose Mu├▒oz,29,0.9988359256180424,C
Raul She,29,0.9988370009240587,C
Alejandro Zheng,29,0.998838076230075,C
Alex Nelson,29,0.9988391515360914,C
Bruce Prasad,29,0.9988402268421077,C
Kathryn Luo,29,0.9988413021481239,C
Kaitlyn Collins,29,0.9988423774541403,C
Elijah Scott,29,0.9988434527601566,C
Damien Zheng,29,0.998844528066173,C
Brooke Morris,29,0.9988456033721893,C
Casey Sharma,29,0.9988466786782056,C
Marcus Bennett,29,0.998847753984222,C
Bruce Carlson,29,0.9988488292902383,C
Bonnie Rai,29,0.9988499045962547,C
Grant Raji,29,0.998850979902271,C
Stanley Arun,29,0.9988520552082873,C
Kristina Rodriguez,29,0.9988531305143037,C
Ernest Harrison,29,0.99885420582032,C
Crystal Wu,29,0.9988552811263364,C
Marvin Diaz,29,0.9988563564323527,C
Arturo Yang,29,0.998857431738369,C
Marcus Evans,29,0.9988585070443853,C
Donna Goel,29,0.9988595823504016,C
Stefanie Jordan,29,0.998860657656418,C
Martin Lopez,29,0.9988617329624343,C
Luke Parker,29,0.9988628082684506,C
Henry Arun,28,0.9988638464949492,C
Stephanie Griffin,28,0.9988648847214477,C
Jose Henderson,28,0.9988659229479463,C
Julia Carter,28,0.9988669611744447,C
Dustin Kumar,28,0.9988679994009433,C
Yolanda Jai,28,0.9988690376274418,C
Isaac Murphy,28,0.9988700758539404,C
Erik Blanco,28,0.9988711140804389,C
Lawrence Serrano,28,0.9988721523069374,C
Deborah Raje,28,0.9988731905334359,C
Erick Martinez,27,0.9988741916804167,C
Frederick Malhotra,27,0.9988751928273975,C
Cassidy Russell,27,0.9988761939743781,C
Marco Madan,27,0.9988771951213589,C
Julia Campbell,27,0.9988781962683396,C
Kathleen Munoz,27,0.9988791974153203,C
Angel Roberts,27,0.998880198562301,C
Jonathan Martin,27,0.9988811997092818,C
Zoe Richardson,27,0.9988822008562624,C
Desiree Serrano,27,0.9988832020032432,C
Priscilla Luo,27,0.998884203150224,C
Candice Huang,27,0.9988852042972046,C
Brianna Ward,27,0.9988862054441854,C
Bonnie Kennedy,27,0.9988872065911661,C
Eduardo Campbell,27,0.9988882077381468,C
Riley Rogers,27,0.9988892088851276,C
Janet Alonso,27,0.9988902100321083,C
Melinda Moreno,27,0.998891211179089,C
Devin Peterson,27,0.9988922123260697,C
Darren Arun,27,0.9988932134730505,C
Kaylee Bailey,27,0.9988942146200311,C
Isaiah Rogers,27,0.9988952157670119,C
Meghan Jimenez,27,0.9988962169139927,C
Olivia Robinson,27,0.9988972180609733,C
Austin Anderson,27,0.9988982192079541,C
Virginia Garcia,27,0.9988992203549348,C
Mason Green,27,0.9989002215019155,C
Tristan Long,27,0.9989012226488962,C
Manuel Subram,27,0.998902223795877,C
Chloe Cook,27,0.9989032249428577,C
Jade Torres,27,0.9989042260898384,C
Jonathan Miller,27,0.9989052272368192,C
Kelli Deng,27,0.9989062283837998,C
Madeline Hernandez,27,0.9989072295307806,C
Richard Bradley,27,0.9989082306777614,C
Ethan Russell,27,0.998909231824742,C
Jeremy Perry,27,0.9989102329717228,C
Theodore Ortega,27,0.9989112341187035,C
Brandon Foster,27,0.9989122352656842,C
Alison Shan,27,0.9989132364126649,C
Meredith Lopez,27,0.9989142375596457,C
Tamara Guo,27,0.9989152387066264,C
Alyssa Rivera,27,0.9989162398536071,C
Brad Nara,27,0.9989172410005879,C
Arianna Bell,27,0.9989182421475685,C
Bradley Xu,27,0.9989192432945493,C
Alejandro Nath,27,0.99892024444153,C
Wesley Sun,27,0.9989212455885107,C
Darryl Zhang,27,0.9989222467354915,C
Arturo Carson,27,0.9989232478824722,C
Clinton Vazquez,27,0.9989242490294529,C
Gerald Navarro,27,0.9989252501764336,C
Fernando Perez,27,0.9989262513234144,C
Kyle Wright,27,0.998927252470395,C
Ernest Gao,27,0.9989282536173758,C
Alyssa Taylor,27,0.9989292547643566,C
Randall Ruiz,27,0.9989302559113372,C
Roberto Navarro,27,0.998931257058318,C
Samantha Wilson,27,0.9989322582052987,C
Robert Garcia,27,0.9989332593522794,C
Samuel Jenkins,27,0.9989342604992602,C
Valerie Li,27,0.9989352616462409,C
Alyssa Sanders,27,0.9989362627932216,C
Caitlin Stewart,27,0.9989372639402023,C
Sergio Kapoor,27,0.9989382650871831,C
Sheila Alvarez,27,0.9989392662341637,C
Bruce Rana,27,0.9989402673811445,C
Miguel Hayes,27,0.9989412685281253,C
Sara Evans,27,0.9989422696751059,C
Melanie Morgan,27,0.9989432708220867,C
Joan Ross,27,0.9989442719690673,C
James Lopez,27,0.9989452731160481,C
Katrina Rai,27,0.9989462742630288,C
Lacey Simpson,27,0.9989472754100095,C
Alex Watson,27,0.9989482765569903,C
Aaron Green,27,0.998949277703971,C
Timothy Wright,27,0.9989502788509517,C
Carl Shen,27,0.9989512799979324,C
Noah Carter,27,0.9989522811449132,C
Lee Serrano,27,0.9989532822918938,C
Jason Shan,27,0.9989542834388746,C
Janelle Raman,27,0.9989552845858554,C
Luke Jai,27,0.998956285732836,C
Sydney Watson,27,0.9989572868798168,C
Jason Perez,27,0.9989582880267975,C
Katherine Hall,27,0.9989592891737782,C
Grace Martin,27,0.998960290320759,C
Fernando Gonzalez,27,0.9989612914677397,C
Jade Bell,27,0.9989622926147204,C
Steven Reed,27,0.9989632937617011,C
Isabel Powell,27,0.9989642949086819,C
Miguel Johnson,27,0.9989652960556625,C
Alexandra Gray,27,0.9989662972026433,C
Ryan Henderson,27,0.998967298349624,C
Nancy Raman,27,0.9989682994966047,C
Justin Thomas,27,0.9989693006435855,C
Jeremy Reed,27,0.9989703017905662,C
Jamie Torres,27,0.9989713029375469,C
Abhijit Thakur,27,0.9989723040845276,C
Anthony Robinson,27,0.9989733052315084,C
Karl Sharma,27,0.998974306378489,C
Joy Ortega,27,0.9989753075254698,C
Ross Blanco,27,0.9989763086724506,C
Noah Brown,27,0.9989773098194312,C
George Mehta,27,0.998978310966412,C
Brandi Gutierrez,27,0.9989793121133927,C
Dawn Luo,27,0.9989803132603734,C
Alexandra Russell,27,0.9989813144073542,C
Clarence Deng,27,0.9989823155543349,C
Blake Scott,27,0.9989833167013156,C
Nicholas White,27,0.9989843178482963,C
Barry Garcia,27,0.9989853189952771,C
Alejandro Shan,27,0.9989863201422577,C
Warren Lal,27,0.9989873212892385,C
Taylor Brown,27,0.9989883224362193,C
Garrett Ward,27,0.9989893235831999,C
Peter Shan,27,0.9989903247301807,C
Marcus Turner,27,0.9989913258771614,C
Lauren Ward,27,0.9989923270241421,C
Julian Bryant,27,0.9989933281711229,C
Xavier Washington,27,0.9989943293181036,C
Fernando Hayes,27,0.9989953304650843,C
Melissa Long,27,0.998996331612065,C
Chloe Collins,27,0.9989973327590458,C
Jordan Chen,27,0.9989983339060264,C
Alexis Lee,27,0.9989993350530072,C
Margaret Zeng,27,0.999000336199988,C
Alyssa Brown,27,0.9990013373469686,C
Denise Rodriguez,27,0.9990023384939494,C
Craig Ruiz,27,0.9990033396409301,C
Hunter Perez,27,0.9990043407879108,C
Samuel Robinson,27,0.9990053419348915,C
Isaac Hernandez,27,0.9990063430818723,C
Sebastian Cox,27,0.999007344228853,C
Lauren Kelly,27,0.9990083453758337,C
Jeremy Davis,27,0.9990093465228145,C
Adam Lopez,27,0.9990103476697951,C
Dwayne Ruiz,27,0.9990113488167759,C
Julie Goel,27,0.9990123499637567,C
Destiny Flores,27,0.9990133511107373,C
Cole Brooks,27,0.9990143522577181,C
Geoffrey Rana,27,0.9990153534046988,C
Gabriella Edwards,27,0.9990163545516795,C
Jessica Cox,27,0.9990173556986602,C
Makayla Howard,27,0.999018356845641,C
Maria Baker,27,0.9990193579926216,C
Alexa Rogers,27,0.9990203591396024,C
Andrea Evans,27,0.9990213602865832,C
Chase Sanchez,27,0.9990223614335638,C
Alicia Rai,27,0.9990233625805446,C
Aaron Henderson,27,0.9990243637275253,C
Frank Rubio,27,0.999025364874506,C
Katelyn Hall,27,0.9990263660214868,C
Mariah Perry,27,0.9990273671684675,C
Warren She,27,0.9990283683154482,C
Daniel Taylor,27,0.9990293694624289,C
Alberto Ruiz,27,0.9990303706094097,C
Ruben Sanchez,27,0.9990313717563903,C
Brett Prasad,27,0.9990323729033711,C
Marie Patel,27,0.9990333740503519,C
Pedro Ramos,27,0.9990343751973325,C
Sabrina Jimenez,27,0.9990353763443133,C
Gina Navarro,27,0.999036377491294,C
Franklin Wang,27,0.9990373786382747,C
Meredith Patel,27,0.9990383797852554,C
Cole Gray,27,0.9990393809322362,C
Paige Washington,27,0.9990403820792169,C
Shawn Xu,27,0.9990413832261976,C
Suzanne Huang,27,0.9990423843731784,C
Don Malhotra,27,0.999043385520159,C
Alvin Zhao,27,0.9990443866671398,C
Jon Hu,27,0.9990453878141206,C
Brett Sai,27,0.9990463889611012,C
Mitchell Black,27,0.999047390108082,C
Yolanda She,26,0.9990483541755449,C
Geoffrey Lopez,25,0.99904928116349,C
Emmanuel Sanchez,25,0.9990502081514351,C
Theresa Schmidt,25,0.9990511351393803,C
Steven Morgan,25,0.9990520621273253,C
Jodi Nath,25,0.9990529891152705,C
Haley Allen,25,0.9990539161032156,C
Willie Shen,25,0.9990548430911607,C
Calvin Yuan,25,0.9990557700791058,C
Kari Gill,25,0.9990566970670509,C
Preston Sara,25,0.9990576240549961,C
Dylan Lee,25,0.9990585510429412,C
Lacey Xu,25,0.9990594780308862,C
Marshall Xu,25,0.9990604050188314,C
Noah Baker,25,0.9990613320067765,C
Shaun Anand,25,0.9990622589947217,C
Sydney Roberts,25,0.9990631859826667,C
Phillip Smith,25,0.9990641129706118,C
Katie Nara,25,0.999065039958557,C
Nicolas Deng,25,0.9990659669465021,C
Curtis Li,25,0.9990668939344471,C
Ryan Bryant,25,0.9990678209223923,C
Mason Sanchez,25,0.9990687479103374,C
Alexander Jackson,25,0.9990696748982826,C
Martin Srini,25,0.9990706018862276,C
Meagan Suri,25,0.9990715288741727,C
Barbara Zhu,25,0.9990724558621179,C
Maria Morris,25,0.999073382850063,C
Catherine Ramirez,25,0.9990743098380082,C
Brianna Watson,25,0.9990752368259532,C
Isaac Cooper,25,0.9990761638138983,C
Trinity Watson,25,0.9990770908018435,C
Susan Xu,25,0.9990780177897886,C
Alvin Raji,25,0.9990789447777337,C
Kevin Turner,25,0.9990798717656788,C
Brett Lopez,25,0.9990807987536239,C
Mohamed Pal,25,0.9990817257415691,C
Timothy Cook,25,0.9990826527295141,C
Daisy Gill,25,0.9990835797174593,C
Alison Goel,25,0.9990845067054044,C
Edwin Raji,25,0.9990854336933495,C
Gabriella Cook,25,0.9990863606812946,C
Nichole Shan,25,0.9990872876692397,C
Destiny Brown,25,0.9990882146571849,C
Riley Butler,25,0.99908914164513,C
Julia Mitchell,25,0.999090068633075,C
Edward Perez,25,0.9990909956210202,C
Haley Bell,25,0.9990919226089653,C
Carly Shan,25,0.9990928495969105,C
Seth Washington,25,0.9990937765848555,C
Carol Cox,25,0.9990947035728006,C
Chloe Brown,25,0.9990956305607458,C
Victoria Johnson,25,0.9990965575486909,C
Trinity Murphy,25,0.9990974845366359,C
Elijah Perry,25,0.9990984115245811,C
Gavin Jenkins,25,0.9990993385125262,C
Bruce Martin,25,0.9991002655004714,C
Gina Carlson,25,0.9991011924884164,C
Billy Ruiz,25,0.9991021194763615,C
Jordan Collins,25,0.9991030464643067,C
Regina Madan,25,0.9991039734522518,C
Johnathan Prasad,25,0.999104900440197,C
Mason Campbell,25,0.999105827428142,C
Noah Hayes,25,0.9991067544160871,C
Johnathan Fernandez,25,0.9991076814040323,C
Tracy Jai,25,0.9991086083919773,C
Alexandra King,25,0.9991095353799225,C
Allison Gray,25,0.9991104623678676,C
Olivia Taylor,25,0.9991113893558127,C
Rosa Zeng,25,0.9991123163437579,C
J├®sus Romero,25,0.9991132433317029,C
Christina Stewart,25,0.9991141703196481,C
Diana Munoz,25,0.9991150973075932,C
Max Vazquez,25,0.9991160242955383,C
Sarah Miller,25,0.9991169512834834,C
Robert Moore,25,0.9991178782714285,C
Arthur Malhotra,25,0.9991188052593737,C
Alexis Alexander,25,0.9991197322473188,C
Logan Thompson,25,0.9991206592352638,C
Jennifer Clark,25,0.999121586223209,C
Alexis Butler,25,0.9991225132111541,C
Taylor Ward,25,0.9991234401990993,C
Dustin Raje,25,0.9991243671870443,C
Levi Fernandez,25,0.9991252941749894,C
Alexia Alexander,25,0.9991262211629346,C
Kristina Malhotra,25,0.9991271481508797,C
Wayne Yuan,25,0.9991280751388247,C
Olivia Powell,25,0.9991290021267699,C
Carol Simmons,25,0.999129929114715,C
Seth Hill,25,0.9991308561026602,C
Edward Campbell,25,0.9991317830906052,C
Kelly Hayes,25,0.9991327100785503,C
Bryan Cooper,25,0.9991336370664955,C
Emma Russell,25,0.9991345640544406,C
Hunter Smith,25,0.9991354910423857,C
Gabriella Rivera,25,0.9991364180303308,C
Charles Ramirez,25,0.9991373450182759,C
Clayton Zhao,25,0.9991382720062211,C
Paige Watson,25,0.9991391989941661,C
Cameron Sharma,25,0.9991401259821113,C
Charles Morris,25,0.9991410529700564,C
Jason Young,25,0.9991419799580015,C
Dawn Deng,25,0.9991429069459467,C
Kaitlin Arthur,25,0.9991438339338917,C
Katelyn Torres,25,0.9991447609218369,C
Kate Jai,25,0.999145687909782,C
Lindsay Nath,25,0.999146614897727,C
Javier Sanz,25,0.9991475418856722,C
Wayne Sharma,25,0.9991484688736173,C
Roy Sullivan,25,0.9991493958615625,C
Sydney Mitchell,25,0.9991503228495076,C
Melanie Griffin,25,0.9991512498374526,C
Dennis Wang,25,0.9991521768253978,C
Samuel Thomas,25,0.9991531038133429,C
Gerald Jordan,25,0.9991540308012881,C
Jessica Jones,25,0.9991549577892331,C
Denise Patel,25,0.9991558847771782,C
Stephanie Morgan,25,0.9991568117651234,C
Ebony Diaz,25,0.9991577387530685,C
Garrett Peterson,25,0.9991586657410135,C
Matthew White,25,0.9991595927289587,C
Meagan Malhotra,25,0.9991605197169038,C
Emily Hayes,25,0.999161446704849,C
Chase Cook,25,0.999162373692794,C
Bonnie Skelly,25,0.9991633006807391,C
Jay Alvarez,25,0.9991642276686843,C
Timothy Watson,25,0.9991651546566294,C
Tommy Anand,25,0.9991660816445745,C
Suzanne Liang,25,0.9991670086325196,C
Albert Cabello,25,0.9991679356204647,C
Benjamin Powell,25,0.9991688626084099,C
Jessie Liang,25,0.9991697895963549,C
Dylan Patterson,25,0.9991707165843001,C
Morgan Campbell,25,0.9991716435722452,C
Jesse Morgan,25,0.9991725705601903,C
Michele Ruiz,25,0.9991734975481354,C
Heidi Fernandez,25,0.9991744245360805,C
Danny Munoz,25,0.9991753515240257,C
Dawn Kumar,25,0.9991762785119708,C
Lucas Davis,25,0.9991772054999158,C
Alex Young,25,0.999178132487861,C
Kevin Hughes,25,0.9991790594758061,C
Bruce Sanchez,25,0.9991799864637513,C
Misty Nara,25,0.9991809134516964,C
Carolyn Subram,25,0.9991818404396414,C
Michelle Sanders,25,0.9991827674275866,C
Shawna Tang,25,0.9991836944155317,C
Evelyn Patel,25,0.9991846214034769,C
Jay Serrano,25,0.9991855483914219,C
Dawn Andersen,25,0.999186475379367,C
Arthur Dominguez,25,0.9991874023673122,C
Kurt Shan,25,0.9991883293552573,C
Kaylee Wright,25,0.9991892563432023,C
Alexandra Henderson,25,0.9991901833311475,C
Sophia Evans,25,0.9991911103190926,C
Allison Perez,25,0.9991920373070378,C
Courtney Campbell,25,0.9991929642949828,C
Ian Hall,25,0.9991938912829279,C
Melinda Ramos,25,0.9991948182708731,C
Alyssa Bailey,25,0.9991957452588182,C
Jenny Guo,25,0.9991966722467633,C
Beth Blanco,25,0.9991975992347084,C
Michele Martinez,25,0.9991985262226535,C
Kari Sanchez,25,0.9991994532105987,C
Gabriel Sharma,25,0.9992003801985437,C
Austin Long,25,0.9992013071864889,C
Joe Prasad,25,0.999202234174434,C
Maria Ward,25,0.9992031611623791,C
Neil Gomez,25,0.9992040881503242,C
Karen Zhu,25,0.9992050151382693,C
Ebony Vance,25,0.9992059421262145,C
Hailey Perry,25,0.9992068691141596,C
Shannon Chow,25,0.9992077961021046,C
Kelli Zhang,25,0.9992087230900498,C
Terrance Mehta,25,0.9992096500779949,C
Colin Chander,25,0.9992105770659401,C
Misty Rai,24,0.9992114669743674,C
Meghan Serrano,24,0.9992123568827946,C
Brandon Thomas,24,0.9992132467912219,C
Sarah Patterson,24,0.9992141366996493,C
Christina Reed,24,0.9992150266080766,C
Meredith Hernandez,24,0.9992159165165039,C
Darren Chandra,24,0.9992168064249312,C
Angel Cook,24,0.9992176963333586,C
Jessie Ye,24,0.9992185862417858,C
Alex Kelly,24,0.9992194761502131,C
William Taylor,24,0.9992203660586404,C
Jessica Miller,24,0.9992212559670678,C
Meghan Suarez,24,0.9992221458754951,C
Angel Torres,24,0.9992230357839224,C
Rafael Gao,24,0.9992239256923496,C
Arthur Kapoor,24,0.999224815600777,C
Sean James,24,0.9992257055092043,C
Rachel Russell,24,0.9992265954176316,C
Bailey Morris,24,0.9992274853260589,C
David Gonzales,24,0.9992283752344863,C
Luke Shan,24,0.9992292651429135,C
Sheena Luo,24,0.9992301550513408,C
Angel Lopez,24,0.9992310449597682,C
Natalie James,24,0.9992319348681955,C
Roy Dominguez,24,0.9992328247766228,C
Tonya Goel,24,0.9992337146850501,C
Ethan White,24,0.9992346045934775,C
Samuel Chen,24,0.9992354945019047,C
Nathan Lee,24,0.999236384410332,C
Sarah Brown,24,0.9992372743187593,C
Willie Wang,24,0.9992381642271867,C
Jocelyn Ross,24,0.999239054135614,C
Taylor Gray,24,0.9992399440440413,C
David Harris,24,0.9992408339524685,C
Logan Roberts,24,0.9992417238608959,C
Ethan Diaz,24,0.9992426137693232,C
Mindy Pal,24,0.9992435036777505,C
Wesley Huang,24,0.9992443935861778,C
Geoffrey Malhotra,24,0.9992452834946052,C
Victoria Price,24,0.9992461734030325,C
Zachary Lee,24,0.9992470633114597,C
Isabella Parker,24,0.999247953219887,C
Morgan Reed,24,0.9992488431283144,C
Dalton Lopez,24,0.9992497330367417,C
Hannah Clark,24,0.999250622945169,C
Kaitlyn Nelson,24,0.9992515128535963,C
Glenn Guo,24,0.9992524027620237,C
Brandon Kumar,24,0.9992532926704509,C
Thomas Evans,24,0.9992541825788782,C
